N,K,eta_vec,p,max_qfi,total_variance,coeffs,combinations
3,2,"[np.float64(0.3), np.float64(0.3)]",0.1,3.052067412953423,0.32764676027660894,"3.112744437205883e-16,7.564729436335143e-17,0.0,0.7070435533719425,1.0685291469073026e-16,1.3952722891466449e-16,2.279053459219767e-16,0.0,0.0,0.7071702524025202","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.2,2.979826531169847,1.6342408575953988,"0.0,0.3400609151218852,0.0,0.6199666399566823,0.3400609762131223,2.745008383931046e-07,3.1490893818762613e-15,0.0,2.7478396998131135e-15,0.6199665086938196","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.3,2.6418843540828716,1.8108134835973912,"5.060513640076092e-17,0.3482610084528953,3.1216891051288886e-16,0.6153985426215196,0.34826565878635063,0.0,0.0,1.7580338226852454e-16,3.436781052727571e-16,0.6153942062986701","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.4,2.318420736008397,2.0189905177700798,"0.0,0.35983601113393493,0.0,0.6086945298697087,0.3598710521133841,1.3264433278452972e-05,6.418594712930831e-16,0.0,0.0,0.6086886243768687","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.5,2.011266927260322,2.273455637133578,"0.020978274684764403,0.37483664517556203,0.022061544764583704,0.5989915446648181,0.3748366179160364,3.288881113638248e-17,0.0,0.022061704858902253,0.0,0.5989914202331719","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.6,1.76063501584284,2.5473706730836385,"0.2828947243860134,0.3160344030885695,0.3269911279213308,0.5031654444365904,0.3160309381700219,1.2913655005617908e-15,3.5107688317926165e-15,0.32698698259413006,3.172034980685869e-15,0.5031880698987719","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.7,1.4283271735563798,7.006904271162606,"0.06326375174770943,0.14862446123772996,0.2770124627641805,0.41110327789252965,0.1486217226081957,0.2309129138326057,0.451119346834255,0.27702004966286725,0.45110083110066374,0.4111175596224006","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.8,1.5844706499612595,6.0982838847196525,"0.07050409236062714,0.16591031369192435,0.24865593939879846,0.3920293877613064,0.16589221804343549,0.24936949649176338,0.4726188889836915,0.248643491442342,0.47263043314482345,0.3920574943809472","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",0.9,1.7566495104354836,5.278421593752837,"0.07991734673535589,0.2306619094729631,0.1584591084487056,0.39617750396340917,0.23080746517690554,0.17314069693601475,0.4965279473117108,0.15844683079773167,0.49651800672630386,0.3961280179053178","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.3), np.float64(0.3)]",1.0,1.9612061201192625,4.230960417927834,"4.802978572241612e-06,0.28484454179406915,3.4442749405692104e-05,0.4019325620861149,0.2848655143621356,3.0334189245959694e-05,0.5072660275130729,3.217173850228553e-05,0.5072431129655512,0.401934569602448","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.4), np.float64(0.4)]",0.1,3.989867955274387,17362351.82499729,"0.00010778265848774901,1.52722665062332e-17,2.605579230093127e-16,0.7071053974582517,8.200320182177996e-17,1.1791493175104271e-17,2.9334295377652684e-16,0.0,0.0,0.7071082470772369","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
3,2,"[np.float64(0.4), np.float64(0.4)]",0.2,3.5576686281151595,0.28108295193580085,"0.0,0.0,1.2331381018858566e-16,0.7071086291428342,8.056107560533944e-17,0.0,3.2264569176864194e-16,5.718646923386432e-17,0.0,0.7071051442562083","0,0;0,1;0,2;0,3;1,0;1,1;1,2;2,0;2,1;3,0"
